folio	date	hora_apertura	close_time	mesa	server_id	mesero_nombre	guests	turno	vta_comida	beverage_subtotal	descuento	comp	cancelado	subtotal	iva	total	propina	cash	tarjeta	forma_pago	store_id	tipo_servicio	descripcion_producto
CHQ-FRMX-CD-CDMX-001-20240210-2176	2024-02-10	10:02	21:33	19	MES-039	Sofía Reyes Morales	1	morning	539.25	179.75	28.76	10.79	14.38	719	106.41	771.48	93.11	771.48	0	efectivo	FRMX-CD-CDMX-001	dine_in	Taco al Pastor
CHQ-FRMX-TV-CDMX-001-20240211-2177	2024-02-11	13:16	17:33	6	MES-018	Ana Cruz Martínez	3	afternoon	261	87	0	0	0	348	55.68	403.68	48.72	403.68	0	efectivo	FRMX-TV-CDMX-001	express	margarita clasica
CHQ-FRMX-MB-CDMX-001-20240205-2178	2024-02-05	19:42	9:47	17	MES-009	José Antonio López Hernández	4	night	179.25	59.75	9.56	0	0	239	36.71	266.15	32.12	266.15	0	efectivo	FRMX-MB-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-CD-MTY-001-20240206-2179	2024-02-06	20:44	15:56	27	MES-019	Diego Vázquez Castillo	4	night	339	113	18.08	0	0	452	69.43	503.35	60.75	0	503.35	tarjeta	FRMX-CD-MTY-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-GDL-001-20240207-2180	2024-02-07	12:16	19:12	10	MES-019	Luis Ramírez Torres	4	afternoon	348	116	0	0	9.28	464	72.76	527.48	63.66	0	527.48	tarjeta	FRMX-TV-GDL-001	express	PESC ZARAND
CHQ-FRMX-CD-CDMX-001-20240208-2181	2024-02-08	8:47	11:11	28	MES-007	José Antonio López Hernández	1	night	657	219	35.04	13.14	0	876	132.45	960.27	115.89	960.27	0	efectivo	FRMX-CD-CDMX-001	dine_in	margarita clasica
CHQ-FRMX-TV-CDMX-001-20240209-2182	2024-02-09	20:25	11:05	7	MES-008	Pablo Mendoza Romero	1	night	639.75	213.25	0	0	0	853	136.48	989.48	119.42	0	989.48	tarjeta	FRMX-TV-CDMX-001	express	Orden Tacos Pastor
CHQ-FRMX-MB-CDMX-001-20240210-2183	2024-02-10	12:41	22:13	22	MES-028	Diego Vázquez Castillo	2	night	259.5	86.5	0	0	0	346	55.36	401.36	48.44	401.36	0	efectivo	FRMX-MB-CDMX-001	dine_in	Orden Tacos Pastor
CHQ-FRMX-CD-MTY-001-20240211-2184	2024-02-11	13:54	11:58	18	MES-015	María Elena Gutiérrez Flores	2	afternoon	143.25	47.75	0	2.87	3.82	191	29.49	213.8	25.8	0	213.8	tarjeta	FRMX-CD-MTY-001	dine_in	Pescado Zarandeado
CHQ-FRMX-TV-GDL-001-20240205-2185	2024-02-05	11:17	16:51	14	MES-040	Ana Cruz Martínez	3	night	540	180	28.8	0	0	720	110.59	801.79	96.77	0	801.79	tarjeta	FRMX-TV-GDL-001	express	Taco al Pastor
CHQ-FRMX-CD-CDMX-001-20240206-2186	2024-02-06	8:20	19:09	21	MES-039	Ana Cruz Martínez	1	night	276	92	0	5.52	0	368	58	420.48	50.75	0	420.48	tarjeta	FRMX-CD-CDMX-001	dine_in	Orden Tacos Pastor
CHQ-FRMX-TV-CDMX-001-20240207-2187	2024-02-07	18:12	22:16	8	MES-039	María Elena Gutiérrez Flores	4	afternoon	576	192	0	0	0	768	122.88	890.88	107.52	0	890.88	tarjeta	FRMX-TV-CDMX-001	express	margarita clasica
CHQ-FRMX-MB-CDMX-001-20240208-2188	2024-02-08	20:40	14:03	16	MES-033	Diego Vázquez Castillo	4	night	621.75	207.25	0	0	0	829	132.64	961.64	116.06	0	961.64	tarjeta	FRMX-MB-CDMX-001	dine_in	TACOS PASTOR
CHQ-FRMX-CD-MTY-001-20240209-2189	2024-02-09	21:13	9:30	23	MES-032	José Antonio López Hernández	4	morning	395.25	131.75	0	0	10.54	527	82.63	599.09	72.3	0	599.09	tarjeta	FRMX-CD-MTY-001	dine_in	Taco al Pastor
CHQ-FRMX-TV-GDL-001-20240210-2190	2024-02-10	10:08	16:35	10	MES-036	Luis Ramírez Torres	2	afternoon	92.25	30.75	0	0	0	123	19.68	142.68	17.22	0	142.68	tarjeta	FRMX-TV-GDL-001	express	Cerveza Corona
CHQ-FRMX-CD-CDMX-001-20240211-2191	2024-02-11	9:03	12:04	30	MES-019	Diego Vázquez Castillo	1	night	325.5	108.5	17.36	0	8.68	434	65.27	473.23	57.11	0	473.23	tarjeta	FRMX-CD-CDMX-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-CDMX-001-20240205-2192	2024-02-05	16:15	13:18	8	MES-037	Diego Vázquez Castillo	1	morning	269.25	89.75	0	0	7.18	359	56.29	408.11	49.25	0	408.11	tarjeta	FRMX-TV-CDMX-001	express	Margarita
CHQ-FRMX-MB-CDMX-001-20240206-2193	2024-02-06	22:37	17:36	14	MES-015	Diego Vázquez Castillo	1	night	624	208	0	12.48	0	832	131.12	950.64	114.73	0	950.64	tarjeta	FRMX-MB-CDMX-001	dine_in	tacos_pastor
CHQ-FRMX-CD-MTY-001-20240207-2194	2024-02-07	11:06	22:39	6	MES-025	Carmen Jiménez Ortiz	2	afternoon	495	165	26.4	0	13.2	660	99.26	719.66	86.86	0	719.66	tarjeta	FRMX-CD-MTY-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-GDL-001-20240208-2195	2024-02-08	9:09	12:43	26	MES-035	Luis Ramírez Torres	1	morning	548.25	182.75	29.24	0	14.62	731	109.94	797.08	96.2	0	797.08	tarjeta	FRMX-TV-GDL-001	express	TACOS PASTOR
CHQ-FRMX-CD-CDMX-001-20240209-2196	2024-02-09	7:11	14:38	25	MES-040	Luis Ramírez Torres	4	night	283.5	94.5	15.12	5.67	7.56	378	55.94	405.59	48.95	0	405.59	tarjeta	FRMX-CD-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-TV-CDMX-001-20240210-2197	2024-02-10	19:31	15:34	9	MES-011	Ana Cruz Martínez	2	morning	345	115	0	0	9.2	460	72.13	522.93	63.11	522.93	0	efectivo	FRMX-TV-CDMX-001	express	Margarita
CHQ-FRMX-MB-CDMX-001-20240211-2198	2024-02-11	21:17	16:05	7	MES-031	Sofía Reyes Morales	2	afternoon	300	100	0	0	0	400	64	464	56	0	464	tarjeta	FRMX-MB-CDMX-001	dine_in	PESC ZARAND
CHQ-FRMX-CD-MTY-001-20240205-2199	2024-02-05	18:43	12:02	28	MES-007	Ana Cruz Martínez	3	afternoon	270	90	14.4	5.4	0	360	54.43	394.63	47.63	0	394.63	tarjeta	FRMX-CD-MTY-001	dine_in	margarita clasica
CHQ-FRMX-TV-GDL-001-20240206-2200	2024-02-06	20:20	11:21	3	MES-011	José Antonio López Hernández	3	morning	463.5	154.5	24.72	9.27	0	618	93.44	677.45	81.76	677.45	0	efectivo	FRMX-TV-GDL-001	express	CORONA 355ML
CHQ-FRMX-CD-CDMX-001-20240207-2201	2024-02-07	18:07	18:22	9	MES-024	Carmen Jiménez Ortiz	3	night	490.5	163.5	26.16	9.81	0	654	98.88	716.91	86.52	716.91	0	efectivo	FRMX-CD-CDMX-001	dine_in	margarita clasica
CHQ-FRMX-TV-CDMX-001-20240208-2202	2024-02-08	21:40	17:58	9	MES-008	Sofía Reyes Morales	4	morning	523.5	174.5	0	0	0	698	111.68	809.68	97.72	0	809.68	tarjeta	FRMX-TV-CDMX-001	express	TACOS PASTOR
CHQ-FRMX-MB-CDMX-001-20240209-2203	2024-02-09	8:00	19:07	8	MES-028	María Elena Gutiérrez Flores	2	morning	344.25	114.75	0	0	0	459	73.44	532.44	64.26	0	532.44	tarjeta	FRMX-MB-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-CD-MTY-001-20240210-2204	2024-02-10	17:21	10:39	12	MES-010	Luis Ramírez Torres	3	night	138.75	46.25	0	0	0	185	29.6	214.6	25.9	0	214.6	tarjeta	FRMX-CD-MTY-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-GDL-001-20240211-2205	2024-02-11	13:16	13:54	23	MES-033	José Antonio López Hernández	4	morning	213.75	71.25	11.4	0	5.7	285	42.86	310.76	37.51	310.76	0	efectivo	FRMX-TV-GDL-001	express	Margarita
CHQ-FRMX-CD-CDMX-001-20240205-2206	2024-02-05	7:24	8:25	14	MES-038	Carmen Jiménez Ortiz	2	afternoon	190.5	63.5	10.16	0	0	254	39.01	282.85	34.14	0	282.85	tarjeta	FRMX-CD-CDMX-001	dine_in	CORONA 355ML
CHQ-FRMX-TV-CDMX-001-20240206-2207	2024-02-06	16:54	18:10	6	MES-004	José Antonio López Hernández	4	night	432.75	144.25	23.08	0	0	577	88.63	642.55	77.55	0	642.55	tarjeta	FRMX-TV-CDMX-001	express	margarita clasica
CHQ-FRMX-MB-CDMX-001-20240207-2208	2024-02-07	20:24	16:06	26	MES-013	Carmen Jiménez Ortiz	3	night	222	74	11.84	4.44	0	296	44.76	324.48	39.16	0	324.48	tarjeta	FRMX-MB-CDMX-001	dine_in	tacos_pastor
CHQ-FRMX-CD-MTY-001-20240208-2209	2024-02-08	20:42	14:16	16	MES-005	Luis Ramírez Torres	3	night	354.75	118.25	18.92	0	0	473	72.65	526.73	63.57	526.73	0	efectivo	FRMX-CD-MTY-001	dine_in	tacos_pastor
CHQ-FRMX-TV-GDL-001-20240209-2210	2024-02-09	11:51	18:49	24	MES-039	María Elena Gutiérrez Flores	3	night	207	69	0	0	5.52	276	43.28	313.76	37.87	313.76	0	efectivo	FRMX-TV-GDL-001	express	Cerveza Corona
CHQ-FRMX-CD-CDMX-001-20240210-2211	2024-02-10	21:19	14:19	30	MES-023	José Antonio López Hernández	4	morning	317.25	105.75	16.92	0	8.46	423	63.62	461.24	55.67	0	461.24	tarjeta	FRMX-CD-CDMX-001	dine_in	Margarita
CHQ-FRMX-TV-CDMX-001-20240211-2212	2024-02-11	14:55	22:25	18	MES-035	Sofía Reyes Morales	3	afternoon	257.25	85.75	0	5.15	0	343	54.06	391.91	47.3	0	391.91	tarjeta	FRMX-TV-CDMX-001	express	TACOS PASTOR
CHQ-FRMX-MB-CDMX-001-20240205-2213	2024-02-05	20:54	9:09	18	MES-027	María Elena Gutiérrez Flores	4	afternoon	336.75	112.25	17.96	0	8.98	449	67.53	489.59	59.09	489.59	0	efectivo	FRMX-MB-CDMX-001	dine_in	TACOS PASTOR
CHQ-FRMX-CD-MTY-001-20240206-2214	2024-02-06	17:14	23:06	20	MES-024	María Elena Gutiérrez Flores	1	afternoon	474.75	158.25	0	0	12.66	633	99.25	719.59	86.85	0	719.59	tarjeta	FRMX-CD-MTY-001	dine_in	Orden Tacos Pastor
CHQ-FRMX-TV-GDL-001-20240207-2215	2024-02-07	11:07	19:07	18	MES-030	Sofía Reyes Morales	1	night	473.25	157.75	0	9.47	12.62	631	97.43	706.34	85.25	706.34	0	efectivo	FRMX-TV-GDL-001	express	Orden Tacos Pastor
CHQ-FRMX-CD-CDMX-001-20240208-2216	2024-02-08	11:10	19:33	21	MES-032	José Antonio López Hernández	1	morning	301.5	100.5	0	0	8.04	402	63.03	456.99	55.15	0	456.99	tarjeta	FRMX-CD-CDMX-001	dine_in	Margarita
CHQ-FRMX-TV-CDMX-001-20240209-2217	2024-02-09	21:43	13:36	19	MES-034	Sofía Reyes Morales	4	afternoon	208.5	69.5	0	0	0	278	44.48	322.48	38.92	322.48	0	efectivo	FRMX-TV-CDMX-001	express	PESC ZARAND
CHQ-FRMX-MB-CDMX-001-20240210-2218	2024-02-10	11:41	23:05	13	MES-001	Carmen Jiménez Ortiz	2	night	141	47	7.52	2.82	3.76	188	27.82	201.72	24.35	0	201.72	tarjeta	FRMX-MB-CDMX-001	dine_in	tacos_pastor
CHQ-FRMX-CD-MTY-001-20240211-2219	2024-02-11	8:11	13:07	27	MES-034	Ana Cruz Martínez	3	morning	519.75	173.25	0	10.4	0	693	109.22	791.82	95.56	0	791.82	tarjeta	FRMX-CD-MTY-001	dine_in	tacos_pastor
CHQ-FRMX-TV-GDL-001-20240205-2220	2024-02-05	16:00	16:40	4	MES-039	José Antonio López Hernández	3	afternoon	645	215	34.4	0	0	860	132.1	957.7	115.58	0	957.7	tarjeta	FRMX-TV-GDL-001	express	margarita clasica
CHQ-FRMX-CD-CDMX-001-20240206-2221	2024-02-06	14:13	19:19	18	MES-024	José Antonio López Hernández	3	morning	342.75	114.25	0	0	9.14	457	71.66	519.52	62.7	519.52	0	efectivo	FRMX-CD-CDMX-001	dine_in	tacos_pastor
CHQ-FRMX-TV-CDMX-001-20240207-2222	2024-02-07	19:22	20:03	17	MES-017	María Elena Gutiérrez Flores	2	morning	523.5	174.5	27.92	10.47	0	698	105.54	765.15	92.35	0	765.15	tarjeta	FRMX-TV-CDMX-001	express	CORONA 355ML
CHQ-FRMX-MB-CDMX-001-20240208-2223	2024-02-08	9:33	11:25	10	MES-031	José Antonio López Hernández	4	night	136.5	45.5	7.28	0	3.64	182	27.37	198.45	23.95	0	198.45	tarjeta	FRMX-MB-CDMX-001	dine_in	tacos_pastor
CHQ-FRMX-CD-MTY-001-20240209-2224	2024-02-09	7:01	8:02	6	MES-004	Sofía Reyes Morales	1	night	116.25	38.75	0	2.32	0	155	24.43	177.11	21.38	0	177.11	tarjeta	FRMX-CD-MTY-001	dine_in	Margarita
CHQ-FRMX-TV-GDL-001-20240210-2225	2024-02-10	13:06	23:03	16	MES-038	María Elena Gutiérrez Flores	2	afternoon	260.25	86.75	0	0	6.94	347	54.41	394.47	47.61	394.47	0	efectivo	FRMX-TV-GDL-001	express	tacos_pastor
CHQ-FRMX-CD-CDMX-001-20240211-2226	2024-02-11	12:51	17:50	3	MES-014	Sofía Reyes Morales	3	night	390	130	20.8	0	0	520	79.87	579.07	69.89	0	579.07	tarjeta	FRMX-CD-CDMX-001	dine_in	CORONA 355ML
CHQ-FRMX-TV-CDMX-001-20240205-2227	2024-02-05	7:09	22:22	20	MES-037	Ana Cruz Martínez	1	night	171	57	0	0	0	228	36.48	264.48	31.92	0	264.48	tarjeta	FRMX-TV-CDMX-001	express	Pescado Zarandeado
CHQ-FRMX-MB-CDMX-001-20240206-2228	2024-02-06	12:59	19:37	20	MES-015	José Antonio López Hernández	2	morning	341.25	113.75	18.2	0	0	455	69.89	506.69	61.15	0	506.69	tarjeta	FRMX-MB-CDMX-001	dine_in	Taco al Pastor
CHQ-FRMX-CD-MTY-001-20240207-2229	2024-02-07	12:55	14:32	14	MES-032	Diego Vázquez Castillo	4	morning	502.5	167.5	0	0	0	670	107.2	777.2	93.8	777.2	0	efectivo	FRMX-CD-MTY-001	dine_in	CORONA 355ML
CHQ-FRMX-TV-GDL-001-20240208-2230	2024-02-08	8:55	20:19	20	MES-025	Sofía Reyes Morales	4	night	402.75	134.25	0	8.06	10.74	537	82.91	601.11	72.55	601.11	0	efectivo	FRMX-TV-GDL-001	express	PESC ZARAND
CHQ-FRMX-CD-CDMX-001-20240209-2231	2024-02-09	9:06	14:45	1	MES-020	Luis Ramírez Torres	2	night	643.5	214.5	34.32	0	17.16	858	129.04	935.56	112.91	935.56	0	efectivo	FRMX-CD-CDMX-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-CDMX-001-20240210-2232	2024-02-10	19:11	17:46	21	MES-021	Ana Cruz Martínez	1	afternoon	585	195	0	0	15.6	780	122.3	886.7	107.02	0	886.7	tarjeta	FRMX-TV-CDMX-001	express	PESC ZARAND
CHQ-FRMX-MB-CDMX-001-20240211-2233	2024-02-11	9:47	9:28	17	MES-005	Sofía Reyes Morales	4	night	545.25	181.75	29.08	0	0	727	111.67	809.59	97.71	809.59	0	efectivo	FRMX-MB-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-CD-MTY-001-20240205-2234	2024-02-05	11:23	8:08	14	MES-040	Sofía Reyes Morales	2	afternoon	274.5	91.5	0	5.49	0	366	57.68	418.19	50.47	418.19	0	efectivo	FRMX-CD-MTY-001	dine_in	tacos_pastor
CHQ-FRMX-TV-GDL-001-20240206-2235	2024-02-06	22:53	10:00	29	MES-034	Sofía Reyes Morales	2	afternoon	674.25	224.75	0	13.49	0	899	141.68	1027.19	123.97	0	1027.19	tarjeta	FRMX-TV-GDL-001	express	PESC ZARAND
CHQ-FRMX-CD-CDMX-001-20240207-2236	2024-02-07	8:15	11:34	29	MES-005	Pablo Mendoza Romero	1	night	213	71	0	0	0	284	45.44	329.44	39.76	0	329.44	tarjeta	FRMX-CD-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-TV-CDMX-001-20240208-2237	2024-02-08	11:17	14:13	16	MES-028	María Elena Gutiérrez Flores	4	night	471.75	157.25	25.16	0	0	629	96.61	700.45	84.54	0	700.45	tarjeta	FRMX-TV-CDMX-001	express	CORONA 355ML
CHQ-FRMX-MB-CDMX-001-20240209-2238	2024-02-09	22:44	18:34	11	MES-040	Pablo Mendoza Romero	1	night	453.75	151.25	0	0	0	605	96.8	701.8	84.7	0	701.8	tarjeta	FRMX-MB-CDMX-001	dine_in	margarita clasica
CHQ-FRMX-CD-MTY-001-20240210-2239	2024-02-10	10:56	18:24	17	MES-037	Luis Ramírez Torres	4	morning	263.25	87.75	0	0	0	351	56.16	407.16	49.14	0	407.16	tarjeta	FRMX-CD-MTY-001	dine_in	Orden Tacos Pastor
CHQ-FRMX-TV-GDL-001-20240211-2240	2024-02-11	16:28	20:40	14	MES-023	Pablo Mendoza Romero	2	night	138.75	46.25	7.4	2.78	3.7	185	27.38	198.5	23.96	0	198.5	tarjeta	FRMX-TV-GDL-001	express	Taco al Pastor
CHQ-FRMX-CD-CDMX-001-20240205-2241	2024-02-05	10:03	22:11	17	MES-023	José Antonio López Hernández	1	afternoon	273	91	0	0	7.28	364	57.08	413.8	49.94	0	413.8	tarjeta	FRMX-CD-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-TV-CDMX-001-20240206-2242	2024-02-06	12:39	15:40	5	MES-036	Luis Ramírez Torres	3	night	385.5	128.5	0	7.71	10.28	514	79.36	575.37	69.44	0	575.37	tarjeta	FRMX-TV-CDMX-001	express	TACOS PASTOR
CHQ-FRMX-MB-CDMX-001-20240207-2243	2024-02-07	15:10	22:15	13	MES-012	María Elena Gutiérrez Flores	4	night	472.5	157.5	25.2	0	0	630	96.77	701.57	84.67	701.57	0	efectivo	FRMX-MB-CDMX-001	dine_in	Pescado Zarandeado
CHQ-FRMX-CD-MTY-001-20240208-2244	2024-02-08	18:40	19:32	26	MES-034	Sofía Reyes Morales	1	night	664.5	221.5	0	0	17.72	886	138.92	1007.2	121.56	0	1007.2	tarjeta	FRMX-CD-MTY-001	dine_in	CORONA 355ML
CHQ-FRMX-TV-GDL-001-20240209-2245	2024-02-09	15:48	10:06	3	MES-036	Sofía Reyes Morales	4	night	121.5	40.5	6.48	0	0	162	24.88	180.4	21.77	180.4	0	efectivo	FRMX-TV-GDL-001	express	margarita clasica
CHQ-FRMX-CD-CDMX-001-20240210-2246	2024-02-10	15:43	12:19	21	MES-026	Ana Cruz Martínez	1	morning	183	61	9.76	0	0	244	37.48	271.72	32.79	0	271.72	tarjeta	FRMX-CD-CDMX-001	dine_in	TACOS PASTOR
CHQ-FRMX-TV-CDMX-001-20240211-2247	2024-02-11	17:41	13:36	22	MES-017	María Elena Gutiérrez Flores	3	afternoon	456	152	24.32	0	0	608	93.39	677.07	81.72	0	677.07	tarjeta	FRMX-TV-CDMX-001	express	tacos_pastor
CHQ-FRMX-MB-CDMX-001-20240205-2248	2024-02-05	14:06	10:33	28	MES-001	Sofía Reyes Morales	4	morning	276	92	0	0	0	368	58.88	426.88	51.52	0	426.88	tarjeta	FRMX-MB-CDMX-001	dine_in	margarita clasica
CHQ-FRMX-CD-MTY-001-20240206-2249	2024-02-06	14:04	12:54	21	MES-011	Diego Vázquez Castillo	3	afternoon	435	145	0	8.7	0	580	91.41	662.71	79.98	0	662.71	tarjeta	FRMX-CD-MTY-001	dine_in	TACOS PASTOR
CHQ-FRMX-TV-GDL-001-20240207-2250	2024-02-07	22:44	11:14	15	MES-023	Luis Ramírez Torres	2	night	394.5	131.5	21.04	0	10.52	526	79.11	573.55	69.22	0	573.55	tarjeta	FRMX-TV-GDL-001	express	Orden Tacos Pastor
CHQ-FRMX-CD-CDMX-001-20240208-2251	2024-02-08	13:39	21:47	18	MES-013	Carmen Jiménez Ortiz	1	morning	486	162	0	9.72	0	648	102.12	740.4	89.36	0	740.4	tarjeta	FRMX-CD-CDMX-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-CDMX-001-20240209-2252	2024-02-09	19:02	18:25	11	MES-002	Ana Cruz Martínez	4	morning	105.75	35.25	0	0	2.82	141	22.11	160.29	19.35	160.29	0	efectivo	FRMX-TV-CDMX-001	express	PESC ZARAND
CHQ-FRMX-MB-CDMX-001-20240210-2253	2024-02-10	13:56	21:32	21	MES-004	Luis Ramírez Torres	2	afternoon	119.25	39.75	6.36	0	3.18	159	23.91	173.37	20.92	173.37	0	efectivo	FRMX-MB-CDMX-001	dine_in	Margarita
CHQ-FRMX-CD-MTY-001-20240211-2254	2024-02-11	15:41	23:04	20	MES-024	Pablo Mendoza Romero	4	afternoon	551.25	183.75	0	11.03	0	735	115.84	839.81	101.36	839.81	0	efectivo	FRMX-CD-MTY-001	dine_in	tacos_pastor
CHQ-FRMX-TV-GDL-001-20240205-2255	2024-02-05	11:05	18:04	23	MES-029	José Antonio López Hernández	2	afternoon	350.25	116.75	0	0	9.34	467	73.23	530.89	64.07	530.89	0	efectivo	FRMX-TV-GDL-001	express	tacos_pastor
CHQ-FRMX-CD-CDMX-001-20240206-2256	2024-02-06	18:06	11:39	8	MES-027	Sofía Reyes Morales	3	night	177.75	59.25	9.48	0	4.74	237	35.64	258.42	31.19	258.42	0	efectivo	FRMX-CD-CDMX-001	dine_in	PESC ZARAND
CHQ-FRMX-TV-CDMX-001-20240207-2257	2024-02-07	7:20	16:09	2	MES-007	Pablo Mendoza Romero	4	afternoon	296.25	98.75	15.8	0	0	395	60.67	439.87	53.09	439.87	0	efectivo	FRMX-TV-CDMX-001	express	TACOS PASTOR
CHQ-FRMX-MB-CDMX-001-20240208-2258	2024-02-08	14:04	21:56	26	MES-022	Luis Ramírez Torres	2	morning	259.5	86.5	13.84	0	0	346	53.15	385.31	46.5	0	385.31	tarjeta	FRMX-MB-CDMX-001	dine_in	TACOS PASTOR
CHQ-FRMX-CD-MTY-001-20240209-2259	2024-02-09	12:00	9:02	11	MES-016	Luis Ramírez Torres	4	afternoon	210	70	0	0	0	280	44.8	324.8	39.2	324.8	0	efectivo	FRMX-CD-MTY-001	dine_in	CORONA 355ML
CHQ-FRMX-TV-GDL-001-20240210-2260	2024-02-10	13:10	11:22	25	MES-039	Sofía Reyes Morales	2	morning	645.75	215.25	0	0	17.22	861	135	978.78	118.13	0	978.78	tarjeta	FRMX-TV-GDL-001	express	PESC ZARAND
CHQ-FRMX-CD-CDMX-001-20240211-2261	2024-02-11	19:56	8:30	30	MES-005	José Antonio López Hernández	3	afternoon	483	161	25.76	0	12.88	644	96.86	702.22	84.75	0	702.22	tarjeta	FRMX-CD-CDMX-001	dine_in	Taco al Pastor
CHQ-FRMX-TV-CDMX-001-20240205-2262	2024-02-05	20:19	12:13	30	MES-004	José Antonio López Hernández	1	afternoon	297.75	99.25	15.88	0	7.94	397	59.71	432.89	52.25	432.89	0	efectivo	FRMX-TV-CDMX-001	express	margarita clasica
CHQ-FRMX-MB-CDMX-001-20240206-2263	2024-02-06	12:15	13:35	17	MES-035	Ana Cruz Martínez	2	afternoon	618.75	206.25	33	0	0	825	126.72	918.72	110.88	0	918.72	tarjeta	FRMX-MB-CDMX-001	dine_in	Cerveza Corona
CHQ-FRMX-CD-MTY-001-20240207-2264	2024-02-07	11:43	15:24	16	MES-004	María Elena Gutiérrez Flores	1	morning	288.75	96.25	15.4	0	7.7	385	57.9	419.8	50.67	419.8	0	efectivo	FRMX-CD-MTY-001	dine_in	Pescado Zarandeado
CHQ-FRMX-TV-GDL-001-20240208-2265	2024-02-08	8:22	10:18	1	MES-022	Pablo Mendoza Romero	1	afternoon	665.25	221.75	35.48	13.31	17.74	887	131.28	951.75	114.87	951.75	0	efectivo	FRMX-TV-GDL-001	express	CORONA 355ML
CHQ-FRMX-CD-CDMX-001-20240209-2266	2024-02-09	16:23	8:17	18	MES-033	Pablo Mendoza Romero	3	night	161.25	53.75	0	3.23	0	215	33.88	245.65	29.65	245.65	0	efectivo	FRMX-CD-CDMX-001	dine_in	Margarita
CHQ-FRMX-TV-CDMX-001-20240210-2267	2024-02-10	18:48	8:34	15	MES-015	Pablo Mendoza Romero	3	night	296.25	98.75	15.8	5.93	0	395	59.72	432.99	52.26	432.99	0	efectivo	FRMX-TV-CDMX-001	express	CORONA 355ML
CHQ-FRMX-MB-CDMX-001-20240211-2268	2024-02-11	12:53	21:32	3	MES-020	Diego Vázquez Castillo	3	morning	487.5	162.5	0	9.75	0	650	102.44	742.69	89.64	0	742.69	tarjeta	FRMX-MB-CDMX-001	dine_in	TACOS PASTOR
CHQ-FRMX-CD-MTY-001-20240205-2269	2024-02-05	9:43	21:10	24	MES-002	José Antonio López Hernández	4	morning	650.25	216.75	0	0	17.34	867	135.95	985.61	118.95	0	985.61	tarjeta	FRMX-CD-MTY-001	dine_in	Taco al Pastor
CHQ-FRMX-TV-GDL-001-20240206-2270	2024-02-06	12:38	8:45	23	MES-040	Diego Vázquez Castillo	4	night	357	119	0	0	0	476	76.16	552.16	66.64	552.16	0	efectivo	FRMX-TV-GDL-001	express	Pescado Zarandeado
CHQ-FRMX-CD-CDMX-001-20240207-2271	2024-02-07	11:33	12:36	25	MES-013	José Antonio López Hernández	3	night	366.75	122.25	19.56	7.34	9.78	489	72.37	524.69	63.32	524.69	0	efectivo	FRMX-CD-CDMX-001	dine_in	margarita clasica
CHQ-FRMX-TV-CDMX-001-20240208-2272	2024-02-08	21:29	8:32	15	MES-004	María Elena Gutiérrez Flores	4	afternoon	224.25	74.75	0	4.48	0	299	47.12	341.64	41.23	341.64	0	efectivo	FRMX-TV-CDMX-001	express	Pescado Zarandeado
CHQ-FRMX-MB-CDMX-001-20240209-2273	2024-02-09	11:16	12:07	19	MES-013	José Antonio López Hernández	1	morning	457.5	152.5	24.4	9.15	12.2	610	90.28	654.53	79	0	654.53	tarjeta	FRMX-MB-CDMX-001	dine_in	PESC ZARAND
CHQ-FRMX-CD-MTY-001-20240210-2274	2024-02-10	8:58	19:05	10	MES-028	Diego Vázquez Castillo	4	afternoon	320.25	106.75	17.08	6.4	8.54	427	63.2	458.18	55.3	458.18	0	efectivo	FRMX-CD-MTY-001	dine_in	TACOS PASTOR
CHQ-FRMX-TV-GDL-001-20240211-2275	2024-02-11	21:49	15:26	2	MES-027	Ana Cruz Martínez	3	night	480	160	25.6	9.6	12.8	640	94.72	686.72	82.88	686.72	0	efectivo	FRMX-TV-GDL-001	express	Taco al Pastor
CHQ-FRMX-CD-CDMX-001-20240205-2276	2024-02-05	17:49	18:02	26	MES-031	Ana Cruz Martínez	1	afternoon	567	189	30.24	0	0	756	116.12	841.88	101.61	841.88	0	efectivo	FRMX-CD-CDMX-001	dine_in	Cerveza Corona
CHQ-FRMX-TV-CDMX-001-20240206-2277	2024-02-06	8:49	14:58	16	MES-012	José Antonio López Hernández	3	morning	453.75	151.25	24.2	0	0	605	92.93	673.73	81.31	0	673.73	tarjeta	FRMX-TV-CDMX-001	express	Margarita
CHQ-FRMX-MB-CDMX-001-20240207-2278	2024-02-07	13:31	18:52	3	MES-023	Ana Cruz Martínez	1	afternoon	548.25	182.75	29.24	0	0	731	112.28	814.04	98.25	814.04	0	efectivo	FRMX-MB-CDMX-001	dine_in	margarita clasica
