folio	fecha	hora_apertura	hora_cierre	mesa	mesero_id	mesero_nombre	num_comensales	turno	subtotal_alimentos	subtotal_bebidas	descuento	cortesia	cancelado	subtotal	iva	total	propina	efectivo	tarjeta	forma_pago	sucursal_id	tipo_servicio
CHQ-FRMX-MB-CDMX-001-20240128-1988	2024-01-28	15:51	14:25	19	MES-017	Sofía Reyes Morales	2	afternoon	547.5	182.5	0	0	14.6	730	114.46	829.86	100.16	829.86	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-1989	2024-01-22	14:25	17:41	7	MES-008	Sofía Reyes Morales	3	night	103.5	34.5	0	0	2.76	138	21.64	156.88	18.93	0	156.88	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-1990	2024-01-23	16:31	16:14	14	MES-022	Carmen Jiménez Ortiz	2	morning	198.75	66.25	0	3.97	0	265	41.76	302.79	36.54	302.79	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-1991	2024-01-24	9:35	17:03	14	MES-039	Ana Cruz Martínez	3	afternoon	183	61	0	0	4.88	244	38.26	277.38	33.48	0	277.38	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-1992	2024-01-25	20:56	10:32	17	MES-038	Sofía Reyes Morales	1	afternoon	178.5	59.5	0	0	4.76	238	37.32	270.56	32.65	270.56	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-1993	2024-01-26	15:09	16:50	4	MES-034	María Elena Gutiérrez Flores	4	morning	139.5	46.5	0	2.79	3.72	186	28.72	208.21	25.13	0	208.21	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-1994	2024-01-27	21:18	15:01	25	MES-009	José Antonio López Hernández	4	morning	92.25	30.75	0	0	0	123	19.68	142.68	17.22	0	142.68	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-1995	2024-01-28	11:05	11:00	6	MES-021	María Elena Gutiérrez Flores	4	morning	515.25	171.75	27.48	0	0	687	105.52	765.04	92.33	0	765.04	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-1996	2024-01-22	9:52	22:33	23	MES-022	María Elena Gutiérrez Flores	3	night	172.5	57.5	0	3.45	0	230	36.25	262.8	31.72	262.8	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-1997	2024-01-23	7:08	12:07	4	MES-013	María Elena Gutiérrez Flores	1	morning	323.25	107.75	0	0	8.62	431	67.58	489.96	59.13	489.96	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-1998	2024-01-24	14:54	19:02	6	MES-029	María Elena Gutiérrez Flores	1	night	351.75	117.25	0	0	0	469	75.04	544.04	65.66	0	544.04	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-1999	2024-01-25	20:41	21:11	12	MES-029	Luis Ramírez Torres	2	morning	181.5	60.5	0	0	0	242	38.72	280.72	33.88	0	280.72	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-2000	2024-01-26	19:59	12:02	2	MES-005	José Antonio López Hernández	1	night	510	170	0	0	13.6	680	106.62	773.02	93.3	0	773.02	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-2001	2024-01-27	15:09	13:50	15	MES-004	Luis Ramírez Torres	3	morning	529.5	176.5	0	0	14.12	706	110.7	802.58	96.86	0	802.58	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-2002	2024-01-28	21:17	12:37	25	MES-001	Luis Ramírez Torres	1	afternoon	311.25	103.75	0	0	8.3	415	65.07	471.77	56.94	471.77	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-2003	2024-01-22	13:32	16:51	10	MES-007	Pablo Mendoza Romero	3	night	305.25	101.75	16.28	0	0	407	62.52	453.24	54.7	0	453.24	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-2004	2024-01-23	18:07	14:32	17	MES-032	Carmen Jiménez Ortiz	3	night	171	57	0	0	4.56	228	35.75	259.19	31.28	0	259.19	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-2005	2024-01-24	19:42	11:19	12	MES-011	Carmen Jiménez Ortiz	1	morning	219.75	73.25	0	4.39	5.86	293	45.24	327.99	39.59	327.99	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-2006	2024-01-25	18:43	9:45	18	MES-021	María Elena Gutiérrez Flores	2	night	271.5	90.5	14.48	0	7.24	362	54.44	394.72	47.64	0	394.72	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-2007	2024-01-26	12:33	18:44	9	MES-014	María Elena Gutiérrez Flores	4	afternoon	309	103	16.48	6.18	0	412	62.29	451.63	54.51	0	451.63	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-2008	2024-01-27	22:56	16:47	19	MES-018	José Antonio López Hernández	4	night	321.75	107.25	17.16	0	8.58	429	64.52	467.78	56.46	467.78	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-2009	2024-01-28	11:55	10:13	24	MES-003	Carmen Jiménez Ortiz	1	morning	545.25	181.75	0	0	0	727	116.32	843.32	101.78	0	843.32	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-2010	2024-01-22	19:36	15:38	9	MES-008	Diego Vázquez Castillo	1	night	303	101	0	0	0	404	64.64	468.64	56.56	0	468.64	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-2011	2024-01-23	21:18	18:47	6	MES-002	Diego Vázquez Castillo	2	afternoon	219.75	73.25	0	0	5.86	293	45.94	333.08	40.2	0	333.08	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-2012	2024-01-24	19:32	14:54	22	MES-013	María Elena Gutiérrez Flores	3	afternoon	476.25	158.75	0	9.53	0	635	100.08	725.55	87.57	0	725.55	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-2013	2024-01-25	11:14	17:40	6	MES-030	José Antonio López Hernández	2	afternoon	351.75	117.25	18.76	0	9.38	469	70.54	511.4	61.72	0	511.4	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-2014	2024-01-26	22:31	17:11	24	MES-037	Pablo Mendoza Romero	4	afternoon	517.5	172.5	0	0	13.8	690	108.19	784.39	94.67	0	784.39	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-2015	2024-01-27	21:58	21:12	7	MES-004	Luis Ramírez Torres	4	morning	666.75	222.25	35.56	0	0	889	136.55	989.99	119.48	0	989.99	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-2016	2024-01-28	8:47	23:23	20	MES-015	María Elena Gutiérrez Flores	2	afternoon	417.75	139.25	0	0	11.14	557	87.34	633.2	76.42	633.2	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-2017	2024-01-22	8:18	21:53	24	MES-027	Pablo Mendoza Romero	2	morning	152.25	50.75	8.12	3.05	0	203	30.69	222.52	26.86	0	222.52	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-2018	2024-01-23	20:22	12:44	29	MES-012	Ana Cruz Martínez	2	afternoon	428.25	142.75	22.84	0	11.42	571	85.88	622.62	75.14	0	622.62	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-2019	2024-01-24	19:28	13:34	12	MES-013	José Antonio López Hernández	1	morning	346.5	115.5	0	0	9.24	462	72.44	525.2	63.39	525.2	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-2020	2024-01-25	9:08	23:35	27	MES-022	Luis Ramírez Torres	4	night	279	93	0	0	7.44	372	58.33	422.89	51.04	422.89	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-2021	2024-01-26	17:16	18:45	12	MES-037	Diego Vázquez Castillo	1	morning	129	43	6.88	2.58	0	172	26.01	188.55	22.76	188.55	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-2022	2024-01-27	11:01	23:58	5	MES-037	Sofía Reyes Morales	4	night	418.5	139.5	0	0	0	558	89.28	647.28	78.12	0	647.28	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-2023	2024-01-28	18:26	9:34	5	MES-031	Diego Vázquez Castillo	3	morning	243.75	81.25	0	4.88	0	325	51.22	371.34	44.82	371.34	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-2024	2024-01-22	9:30	21:41	23	MES-025	José Antonio López Hernández	1	night	131.25	43.75	7	0	3.5	175	26.32	190.82	23.03	0	190.82	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-2025	2024-01-23	11:06	19:40	27	MES-010	María Elena Gutiérrez Flores	1	afternoon	663.75	221.25	0	13.28	17.7	885	136.64	990.66	119.56	0	990.66	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-2026	2024-01-24	17:44	22:32	18	MES-007	María Elena Gutiérrez Flores	1	night	300	100	0	0	0	400	64	464	56	0	464	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-2027	2024-01-25	22:24	17:49	13	MES-014	Pablo Mendoza Romero	4	night	609.75	203.25	0	0	0	813	130.08	943.08	113.82	0	943.08	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-2028	2024-01-26	7:57	19:53	20	MES-031	Luis Ramírez Torres	2	night	573.75	191.25	30.6	0	15.3	765	115.06	834.16	100.67	0	834.16	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-2029	2024-01-27	20:47	16:29	21	MES-027	Carmen Jiménez Ortiz	1	afternoon	545.25	181.75	0	0	0	727	116.32	843.32	101.78	0	843.32	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-2030	2024-01-28	18:46	17:01	8	MES-016	Carmen Jiménez Ortiz	4	afternoon	623.25	207.75	0	0	16.62	831	130.3	944.68	114.01	0	944.68	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-2031	2024-01-22	13:40	14:55	28	MES-023	Pablo Mendoza Romero	4	night	287.25	95.75	15.32	5.75	0	383	57.91	419.84	50.67	419.84	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-2032	2024-01-23	14:58	8:13	14	MES-026	Diego Vázquez Castillo	2	morning	104.25	34.75	0	0	2.78	139	21.8	158.02	19.07	0	158.02	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-2033	2024-01-24	17:41	19:30	25	MES-001	Ana Cruz Martínez	3	night	464.25	154.75	0	0	12.38	619	97.06	703.68	84.93	703.68	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-2034	2024-01-25	18:21	20:15	22	MES-003	Sofía Reyes Morales	3	afternoon	252.75	84.25	13.48	0	6.74	337	50.68	367.46	44.35	0	367.46	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-2035	2024-01-26	21:37	12:22	18	MES-022	Sofía Reyes Morales	4	afternoon	493.5	164.5	0	0	0	658	105.28	763.28	92.12	0	763.28	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-2036	2024-01-27	10:33	20:49	5	MES-029	Diego Vázquez Castillo	1	night	430.5	143.5	22.96	0	0	574	88.17	639.21	77.15	639.21	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-2037	2024-01-28	10:05	12:46	19	MES-031	Diego Vázquez Castillo	4	afternoon	216	72	0	0	0	288	46.08	334.08	40.32	334.08	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-2038	2024-01-22	16:12	14:55	14	MES-002	Pablo Mendoza Romero	4	morning	265.5	88.5	0	5.31	7.08	354	54.66	396.27	47.83	0	396.27	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-2039	2024-01-23	12:24	10:15	30	MES-019	Ana Cruz Martínez	1	night	675	225	36	13.5	18	900	133.2	965.7	116.55	0	965.7	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-2040	2024-01-24	11:41	15:51	27	MES-023	Carmen Jiménez Ortiz	1	morning	558.75	186.25	29.8	0	14.9	745	112.05	812.35	98.04	0	812.35	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-2041	2024-01-25	21:51	15:05	28	MES-024	María Elena Gutiérrez Flores	4	afternoon	438.75	146.25	0	0	11.7	585	91.73	665.03	80.26	0	665.03	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-2042	2024-01-26	13:22	12:15	18	MES-007	Pablo Mendoza Romero	3	morning	358.5	119.5	19.12	0	0	478	73.42	532.3	64.24	0	532.3	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-2043	2024-01-27	14:17	19:50	29	MES-031	María Elena Gutiérrez Flores	1	night	561.75	187.25	0	0	14.98	749	117.44	851.46	102.76	851.46	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-2044	2024-01-28	7:28	9:48	11	MES-028	Sofía Reyes Morales	3	afternoon	489	163	26.08	0	13.04	652	98.06	710.94	85.8	710.94	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-2045	2024-01-22	15:55	21:41	10	MES-004	Sofía Reyes Morales	1	night	531	177	28.32	10.62	0	708	107.05	776.11	93.67	776.11	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-2046	2024-01-23	21:53	20:03	29	MES-036	Pablo Mendoza Romero	4	afternoon	464.25	154.75	0	0	0	619	99.04	718.04	86.66	718.04	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-2047	2024-01-24	21:01	8:15	28	MES-010	Luis Ramírez Torres	1	morning	427.5	142.5	0	0	11.4	570	89.38	647.98	78.2	0	647.98	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-2048	2024-01-25	22:26	8:54	7	MES-013	María Elena Gutiérrez Flores	4	afternoon	339.75	113.25	0	0	9.06	453	71.03	514.97	62.15	514.97	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-2049	2024-01-26	11:39	15:09	13	MES-023	José Antonio López Hernández	1	afternoon	354.75	118.25	0	7.1	0	473	74.54	540.44	65.23	540.44	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-2050	2024-01-27	22:37	15:23	27	MES-018	Ana Cruz Martínez	4	night	500.25	166.75	0	0	0	667	106.72	773.72	93.38	773.72	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-2051	2024-01-28	17:14	22:13	3	MES-016	José Antonio López Hernández	4	night	497.25	165.75	0	0	13.26	663	103.96	753.7	90.96	753.7	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-2052	2024-01-22	20:27	12:35	17	MES-027	José Antonio López Hernández	1	afternoon	189	63	0	0	5.04	252	39.51	286.47	34.57	0	286.47	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-2053	2024-01-23	8:37	16:22	1	MES-004	Luis Ramírez Torres	4	afternoon	589.5	196.5	0	0	0	786	125.76	911.76	110.04	911.76	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-2054	2024-01-24	17:11	14:38	17	MES-038	Sofía Reyes Morales	4	afternoon	98.25	32.75	0	0	0	131	20.96	151.96	18.34	0	151.96	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-2055	2024-01-25	15:32	18:10	21	MES-040	Carmen Jiménez Ortiz	1	night	597.75	199.25	0	0	0	797	127.52	924.52	111.58	0	924.52	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-2056	2024-01-26	21:34	9:31	22	MES-004	Carmen Jiménez Ortiz	1	morning	241.5	80.5	12.88	0	6.44	322	48.43	351.11	42.38	0	351.11	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-2057	2024-01-27	8:14	16:21	11	MES-004	Carmen Jiménez Ortiz	4	afternoon	260.25	86.75	0	0	6.94	347	54.41	394.47	47.61	0	394.47	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-2058	2024-01-28	11:06	23:02	24	MES-025	Ana Cruz Martínez	1	afternoon	341.25	113.75	0	0	9.1	455	71.34	517.24	62.43	0	517.24	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-2059	2024-01-22	16:40	21:31	12	MES-032	Pablo Mendoza Romero	3	night	105.75	35.25	0	2.11	2.82	141	21.77	157.84	19.05	0	157.84	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-2060	2024-01-23	11:27	11:30	25	MES-008	Luis Ramírez Torres	3	night	450.75	150.25	0	0	12.02	601	94.24	683.22	82.46	0	683.22	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-2061	2024-01-24	17:13	12:20	18	MES-004	Ana Cruz Martínez	4	afternoon	667.5	222.5	0	0	0	890	142.4	1032.4	124.6	1032.4	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240125-2062	2024-01-25	13:08	19:26	24	MES-011	José Antonio López Hernández	1	afternoon	257.25	85.75	0	5.15	0	343	54.06	391.91	47.3	0	391.91	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240126-2063	2024-01-26	13:20	13:44	29	MES-013	Carmen Jiménez Ortiz	2	afternoon	171.75	57.25	0	0	4.58	229	35.91	260.33	31.42	0	260.33	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240127-2064	2024-01-27	19:17	12:19	11	MES-004	José Antonio López Hernández	2	afternoon	659.25	219.75	0	13.18	0	879	138.53	1004.35	121.21	1004.35	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240128-2065	2024-01-28	20:54	17:33	12	MES-023	José Antonio López Hernández	3	night	458.25	152.75	24.44	0	12.22	611	91.89	666.23	80.41	666.23	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240122-2066	2024-01-22	10:50	16:10	30	MES-030	Sofía Reyes Morales	1	afternoon	354	118	18.88	0	0	472	72.5	525.62	63.44	525.62	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240123-2067	2024-01-23	17:12	13:30	20	MES-027	Sofía Reyes Morales	1	night	363.75	121.25	19.4	0	0	485	74.5	540.1	65.18	0	540.1	tarjeta	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240124-2068	2024-01-24	14:31	9:07	22	MES-004	Luis Ramírez Torres	1	afternoon	108	36	5.76	0	0	144	22.12	160.36	19.35	0	160.36	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240125-2069	2024-01-25	17:48	11:22	18	MES-033	Carmen Jiménez Ortiz	4	afternoon	161.25	53.75	0	0	0	215	34.4	249.4	30.1	0	249.4	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240126-2070	2024-01-26	22:40	15:25	26	MES-010	Luis Ramírez Torres	4	morning	383.25	127.75	20.44	0	0	511	78.49	569.05	68.68	0	569.05	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240127-2071	2024-01-27	8:16	14:13	1	MES-034	Pablo Mendoza Romero	1	afternoon	204.75	68.25	10.92	4.1	0	273	41.28	299.26	36.12	0	299.26	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240128-2072	2024-01-28	13:33	15:22	20	MES-031	Pablo Mendoza Romero	3	morning	594	198	0	0	0	792	126.72	918.72	110.88	918.72	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240122-2073	2024-01-22	9:04	23:52	13	MES-017	María Elena Gutiérrez Flores	4	night	632.25	210.75	0	12.65	0	843	132.86	963.21	116.25	0	963.21	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240123-2074	2024-01-23	12:02	11:01	21	MES-036	Ana Cruz Martínez	2	night	393	131	0	0	0	524	83.84	607.84	73.36	0	607.84	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240124-2075	2024-01-24	7:40	20:28	1	MES-020	María Elena Gutiérrez Flores	1	morning	389.25	129.75	20.76	0	0	519	79.72	577.96	69.75	0	577.96	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240125-2076	2024-01-25	17:25	20:02	28	MES-037	Pablo Mendoza Romero	1	afternoon	121.5	40.5	6.48	0	3.24	162	24.36	176.64	21.32	0	176.64	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240126-2077	2024-01-26	22:42	14:02	15	MES-034	María Elena Gutiérrez Flores	2	morning	537.75	179.25	28.68	0	0	717	110.13	798.45	96.36	798.45	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240127-2078	2024-01-27	22:17	15:06	23	MES-010	María Elena Gutiérrez Flores	1	night	160.5	53.5	8.56	0	4.28	214	32.19	233.35	28.16	233.35	0	efectivo	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240128-2079	2024-01-28	10:31	9:26	16	MES-024	María Elena Gutiérrez Flores	2	night	375	125	0	0	0	500	80	580	70	0	580	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240122-2080	2024-01-22	12:59	12:34	25	MES-002	José Antonio López Hernández	4	night	356.25	118.75	0	7.13	9.5	475	73.34	531.71	64.17	531.71	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240123-2081	2024-01-23	19:25	19:07	1	MES-036	Ana Cruz Martínez	1	afternoon	480	160	25.6	9.6	12.8	640	94.72	686.72	82.88	686.72	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240124-2082	2024-01-24	14:32	12:39	27	MES-007	Pablo Mendoza Romero	4	morning	507	169	27.04	0	0	676	103.83	752.79	90.85	752.79	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240125-2083	2024-01-25	16:25	22:04	29	MES-002	Luis Ramírez Torres	3	afternoon	321.75	107.25	0	6.44	0	429	67.61	490.17	59.16	0	490.17	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240126-2084	2024-01-26	18:11	14:11	25	MES-014	Luis Ramírez Torres	4	afternoon	378.75	126.25	20.2	7.57	0	505	76.36	553.59	66.81	553.59	0	efectivo	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240127-2085	2024-01-27	8:57	21:44	8	MES-013	María Elena Gutiérrez Flores	4	afternoon	422.25	140.75	0	0	11.26	563	88.28	640.02	77.24	0	640.02	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240128-2086	2024-01-28	13:47	15:54	15	MES-025	Ana Cruz Martínez	3	night	120.75	40.25	6.44	0	0	161	24.73	179.29	21.64	179.29	0	efectivo	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240122-2087	2024-01-22	13:49	8:52	4	MES-029	Carmen Jiménez Ortiz	4	morning	268.5	89.5	0	0	0	358	57.28	415.28	50.12	415.28	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240123-2088	2024-01-23	21:27	17:10	17	MES-011	José Antonio López Hernández	2	night	351.75	117.25	0	0	0	469	75.04	544.04	65.66	0	544.04	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240124-2089	2024-01-24	8:59	13:56	20	MES-036	Pablo Mendoza Romero	3	night	671.25	223.75	0	13.43	0	895	141.05	1022.62	123.42	0	1022.62	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240125-2090	2024-01-25	17:35	9:24	10	MES-005	Luis Ramírez Torres	4	night	463.5	154.5	24.72	0	12.36	618	92.95	673.87	81.33	673.87	0	efectivo	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240126-2091	2024-01-26	22:09	21:14	1	MES-001	Carmen Jiménez Ortiz	2	afternoon	125.25	41.75	0	2.51	3.34	167	25.78	186.93	22.56	0	186.93	tarjeta	FRMX-CD-CDMX-001	dine_in
CHQ-FRMX-TV-CDMX-001-20240127-2092	2024-01-27	13:17	18:18	16	MES-009	Carmen Jiménez Ortiz	4	night	174.75	58.25	9.32	0	4.66	233	35.04	254.06	30.66	254.06	0	efectivo	FRMX-TV-CDMX-001	express
CHQ-FRMX-MB-CDMX-001-20240128-2093	2024-01-28	9:43	8:16	8	MES-020	Diego Vázquez Castillo	1	afternoon	381.75	127.25	20.36	0	0	509	78.18	566.82	68.41	0	566.82	tarjeta	FRMX-MB-CDMX-001	dine_in
CHQ-FRMX-CD-MTY-001-20240122-2094	2024-01-22	19:30	18:00	10	MES-038	María Elena Gutiérrez Flores	2	afternoon	386.25	128.75	20.6	0	0	515	79.1	573.5	69.22	0	573.5	tarjeta	FRMX-CD-MTY-001	dine_in
CHQ-FRMX-TV-GDL-001-20240123-2095	2024-01-23	16:28	15:54	26	MES-036	María Elena Gutiérrez Flores	3	afternoon	105.75	35.25	0	0	2.82	141	22.11	160.29	19.35	0	160.29	tarjeta	FRMX-TV-GDL-001	express
CHQ-FRMX-CD-CDMX-001-20240124-2096	2024-01-24	13:31	8:44	6	MES-038	Diego Vázquez Castillo	2	night	637.5	212.5	0	0	0	850	136	986	119	986	0	efectivo	FRMX-CD-CDMX-001	dine_in
